"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CES2",169.003121978182,0.301163909173365,0.0613878758869835,4.90591838896356,9.29911872338184e-07,4.72097248337877e-05
"CES4A",17.5155492443561,-0.22741656706498,0.247280255516042,-0.919671352613216,0.35774452731208,0.547335895475252
"CETN2",154.734033632848,-0.546155373707169,0.120229647798042,-4.54260146070279,5.55642384681576e-06,0.000157422332580573
"CETN3",39.3282600436611,-0.0484908219557479,0.109838261679468,-0.441474775859569,0.658869318625582,0.797096987538736
"CETP",12.7229079936217,-0.802711204786829,0.233384641437044,-3.43943457394716,0.000582930665808777,0.00480408061714516
"CFAP20",115.434856863723,-0.381982284413816,0.164816158699936,-2.31762642344585,0.0204696328700748,0.0722610282147971
"CFAP36",56.2837606311582,0.143732825571859,0.113476364258215,1.26663227634607,0.205286805928785,0.379362586159801
"CFAP43",2.57927314601644,-1.01020727663624,0.380801748798282,-2.65284306026486,0.00798169724312476,0.0358649466831655
"CFAP44",116.685219485627,-0.608616331302296,0.156764134138015,-3.88236974387568,0.0001034434294831,0.00131199678884776
"CFAP45",20.5964688232962,-0.335097643158067,0.28139064112316,-1.19086278712233,0.233707455402619,0.414222742346353
"CFAP53",3.51954801219925,-0.727014187796318,0.293810737313283,-2.47443028952724,0.0133448861345246,0.0524267459128459
"CFAP54",20.4062807695822,-0.336177095203502,0.205599756955002,-1.63510453602861,0.102027135446305,0.23154540568439
"CFAP58",17.8057618285729,-0.696862004887808,0.2610544854655,-2.66941211006276,0.0075984156443314,0.0345140095678503
"CFAP70",27.7212880010285,-0.182904045124277,0.180232634569108,-1.01482201356905,0.310190678251296,0.498466006374383
"CFAP97",730.064446983574,-0.0649463590338553,0.106947274422585,-0.607274560146619,0.543668718303721,0.711952665311799
"CFD",86.7436541422224,0.436545173467352,0.192369500350739,2.26930554308982,0.0232497516913193,0.0792293596482601
"CFDP1",209.100139436109,-0.181331234199305,0.0731809823750855,-2.47784640645982,0.0132178031406161,0.0520610343159544
"CFH",50.8324624801031,-0.00342666280778037,0.193146365520174,-0.0177412751130564,0.985845253043371,0.99343845228149
"CFL1",1981.21908027629,0.0167255854420381,0.0968296420610513,0.172732079619716,0.862862026897862,0.927946534632155
"CFL1P1",2.24269426298924,-0.208768418711517,0.388813694739267,-0.536936896863971,0.591311203347166,0.749198021035106
"CFL1P5",7.17509240781669,-1.21188278973313,0.340848394146805,-3.55548921615621,0.000377276420151937,0.00350535189562806
"CFL2",168.824371299671,-0.0772843015341308,0.181502042482217,-0.425804032159599,0.670250648565505,0.805265111228994
"CFLAR",4924.68355640423,-0.167372581572768,0.12976820537447,-1.28978112234645,0.197126664133575,0.368544642263158
"CFP",335.938968343486,0.166831456136526,0.132908112694941,1.25523907272273,0.209391985369645,0.384475652714793
"CGGBP1",1900.14128192843,-0.16840375725623,0.0425873330014804,-3.95431564710512,7.6754025908956e-05,0.00105537809642662
"CGN",1.24080679692449,-0.176169937172701,0.412356706467842,-0.427227044957592,0.669213964585086,0.804422410958514
"CGRRF1",144.013935634048,-0.32374483916438,0.0694030793801739,-4.66470424735741,3.09061221048561e-06,0.000106365676412555
"CH17-118O6.2",26.3830095631527,0.205232182185747,0.143255682393143,1.43262856144525,0.151964014982504,0.307712061188679
"CH17-189H20.1",13.9022021646524,-0.0681404761789313,0.220736479660749,-0.308696035578971,0.757552759796329,0.864363607098587
"CH17-262A2.1",9.21962834505135,-0.702398793608714,0.346425416018163,-2.02756137722842,0.0426050342541945,0.123286934266035
"CH17-264B6.3",6.74606948416735,-0.547130255367515,0.321988195566092,-1.69922457686872,0.0892768773397338,0.209356954414907
"CH17-340M24.3",1.90213223084609,0.259548948831685,0.334105212633698,0.776847947943412,0.437248484269848,0.621289055505743
"CH17-353B19.1",2.68352396240599,0.763107473244688,0.350262439750125,2.1786734363784,0.0293559364616017,0.0944918276913625
"CH17-373J23.1",68.0588839930725,-0.384436704372828,0.325770258445723,-1.18008533439181,0.237966276892464,0.419424977148721
"CH17-385C13.2",9.73011136679701,0.465947937726391,0.193721012208335,2.4052524422353,0.0161612975329687,0.0606023925853699
"CH17-431G21.1",108.008186211405,-0.336985359688464,0.111863585154382,-3.01246700812773,0.00259133601987559,0.0151281999279777
"CH17-437K3.1",3.07020717847904,0.0983402301912638,0.300034956951572,0.327762575369298,0.743091186067098,0.855511483902846
"CH17-472G23.2",24.825250183324,0.188376147220798,0.196792119407165,0.957234201187933,0.338449058021248,0.527522414410524
"CH17-472G23.4",121.890469139352,-0.390797285658843,0.223983588324124,-1.74475857174556,0.081026902977075,0.195372366617819
"CH507-145C22.1",1.34345354028821,-0.638111652669886,0.411714912833422,-1.54988714952879,0.121168604517685,0.261980778097179
"CH507-154B10.1",6.05819491904582,-0.845596643276133,0.389600327760677,-2.17042076975758,0.0299749847812748,0.0959220390580304
"CH507-338C24.1",1.97389700630636,-0.0961421421348634,0.479754117644823,-0.200398784708379,0.841168709873812,0.915058514860952
"CH507-396I9.6",11.2368863124757,-0.792411778955885,0.380370217257391,-2.08326452231056,0.0372271186810135,0.112129085395213
"CH507-42P11.8",183.236306956777,-0.205619425220342,0.3530558261474,-0.582399184469191,0.560297830741949,0.725049537626781
"CH507-513H4.1",72.9290342271485,-0.0302736435885743,0.131349898835659,-0.230480905253317,0.817718099520784,0.90128482865497
"CH507-513H4.3",9.33468818607233,-0.270028052670551,0.75008437281051,-0.359996904959873,0.718849448101962,0.839807714526594
"CH507-9B2.3",95.857045662798,0.110576710879713,0.191778500015398,0.576585544630052,0.564219466550119,0.728024994191448
"CH507-9B2.5",68.2642995551736,-0.0266307749309669,0.207441554394123,-0.128377243454176,0.897850439221383,0.947574045938514
"CH507-9B2.9",360.686749511871,0.269736094107161,0.094125348451039,2.86571150647553,0.00416073227016418,0.0218287004456401
"CHAC2",33.319704697862,-0.41479636601394,0.18504943941235,-2.24154348876269,0.0249908918251928,0.083551502631143
"CHAD",2.28473813967721,0.812958946941071,0.345885767373701,2.35036831123131,0.0187548427997097,0.067689807732338
"CHADL",1.70124386029472,-0.39000918962373,0.39746430615684,-0.981243305580833,0.326472773317368,0.514877865498365
"CHAF1A",88.6500117391488,-0.0343694708280195,0.0919924850533401,-0.373611722828131,0.708693211001046,0.832227720880334
"CHAF1B",24.7304046211337,-0.0879052609969402,0.104141350697775,-0.844095648922851,0.398615958913747,0.585779953055881
"CHAMP1",291.126951064248,-0.0156833504648922,0.0906073244117228,-0.173091420221466,0.862579568833281,0.927859954112849
"CHCHD1",35.7267035419447,0.217662193805739,0.0963813459094791,2.25834358040783,0.0239242472547365,0.0809425287274571
"CHCHD10",66.5554129335687,0.353919026127029,0.108989043766,3.24728994674818,0.0011650963021882,0.00819133123244633
"CHCHD2",284.707041649508,0.0889593768132907,0.0963162049182099,0.923617961160674,0.35568525900827,0.54514082979351
"CHCHD3",166.92331924725,0.0318059499396911,0.0676081146820294,0.47044574588833,0.638036587492609,0.783079765255721
"CHCHD4",22.6278986169429,0.308028063013173,0.16510619373782,1.86563602515303,0.0620923058283361,0.161359218963965
"CHCHD5",23.0622965190224,0.197431020827273,0.134274681993243,1.47035180345621,0.141466497534258,0.292533190672527
"CHCHD6",6.1320881317498,-0.107464129681494,0.212398708182917,-0.505954723552022,0.612888434494433,0.764571249602138
"CHCHD7",167.408724860294,0.0989076701654036,0.0822349643873324,1.20274473154195,0.229075118165265,0.408805621505055
"CHD1",2332.91032253163,-0.378329666660522,0.131157526245087,-2.88454408596849,0.00391980871084803,0.0207782649229781
"CHD1L",222.469430524889,-0.230795861561101,0.0727805623638384,-3.17111951412694,0.00151852653343383,0.0100785412175684
"CHD2",5220.72679626869,-0.352962682251415,0.117558951750317,-3.00243135036683,0.00267832373725117,0.0155175410638972
"CHD3",1279.64662548935,0.227443203001048,0.0824536661016022,2.75843651052198,0.00580785858924868,0.0281256456266699
