"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TBL2",53.1704977997341,-0.0438139957105253,0.153856084612991,-0.284772590052157,0.775818373075929,0.913984844975897
"TBL3",47.3613927820934,-0.0673467862152786,0.0993512972935892,-0.677865191999101,0.497857171631715,0.761218916780427
"TBP",64.5961864612084,-0.10504308878608,0.0896223948829078,-1.17206295282914,0.241171782423481,0.55769197494494
"TBPL1",872.043476720283,0.130368732603136,0.14284748794709,0.912642808611547,0.361430431961929,0.663682651024003
"TBRG1",326.605591557261,0.105135139244886,0.0999163990739745,1.05223106736511,0.292693549069095,0.605720658892403
"TBRG4",98.3650067798292,-0.0092959837671182,0.117098077053032,-0.0793863059160925,0.936725360559632,0.978130748280163
"TBX19",27.9998396038449,-0.0149100952469659,0.160330457253915,-0.0929960252240337,0.925906718951423,0.975147092963505
"TBX21",245.671973742786,-0.116609769064001,0.160760682216088,-0.725362491975862,0.468229677235415,0.742351215972322
"TBX6",3.85666732158094,0.0841972635843318,0.256717188152338,0.327976728750895,0.742929258051876,0.898405830927805
"TBXA2R",77.1880651224373,0.261395888200655,0.163242434477246,1.6012741358442,0.109316214971269,0.393493918300211
"TBXAS1",805.159287817619,0.342015974085705,0.14407173571171,2.37392832394332,0.0175999666323629,0.174763018864919
"TC2N",2559.35468859385,0.0505702906610299,0.0912312264093573,0.554309008563794,0.579367386120932,0.812354294278291
"TCAF1",148.611099636863,-0.208507040406615,0.0867065857273954,-2.40474283074828,0.0161838501368018,0.168453694051311
"TCAF1P1",11.5850607778675,-0.0631793050202815,0.224280720074813,-0.281697441488536,0.778175516473979,0.914756523173028
"TCAF2",205.395970714671,-0.200391826272654,0.161675013777787,-1.23947307373099,0.215170354448552,0.532000897480752
"TCAF2P1",11.6846397845255,0.0674635595706478,0.317660738940407,0.212376133719515,0.831813603629632,0.936445056127028
"TCAIM",147.886769261429,-0.0345332024034214,0.0788549315990219,-0.437933325198011,0.661434617095492,0.860352705439066
"TCAP",6.19738567664859,0.207993746836975,0.309121721284354,0.672853871196087,0.501040261378185,0.763730797933008
"TCEA1",1931.82412607742,0.0386806994853251,0.134576626446294,0.287425093842441,0.773786849330564,0.913089157877382
"TCEA1P2",117.437712882923,0.088075811489224,0.123172845123358,0.715058675481723,0.47457278756114,0.746312498198837
"TCEA1P4",2.84599746985547,0.325251613680938,0.360671153018256,0.901795474794943,0.367165524079848,0.667861759115655
"TCEA2",33.9700921038795,-0.090377578005366,0.0935197175390248,-0.966401314970315,0.333843406337464,0.642342203785133
"TCEA3",28.1476555513986,-0.370380737167313,0.148899308473451,-2.48745773882054,0.0128659738807546,0.154133639932331
"TCEAL1",28.6169458485671,-0.11546980247971,0.114109310742128,-1.01192270576988,0.311575011902605,0.621859797287778
"TCEAL3",37.5070748699187,-0.237745276357007,0.117616113371071,-2.02136654190345,0.0432418355387669,0.255000356699735
"TCEAL4",35.4264836061012,-0.130295778027995,0.098154655982634,-1.32745387086933,0.184358589573583,0.496747615339745
"TCEAL8",189.518115558791,-0.183801610016544,0.101179852443056,-1.81658310007902,0.0692809730841593,0.317882698579655
"TCEANC",525.132955365853,0.042225472582162,0.157748225691583,0.267676370983201,0.788948439515212,0.917919659094792
"TCEANC2",166.869318558048,0.00346473843146663,0.110247872555072,0.031426805353871,0.974929164124537,0.991030249986186
"TCEB1",129.659018312786,-0.0775895675893047,0.0738814611125326,-1.05018994509494,0.29363079149031,0.606807198371119
"TCEB1P19",26.7385531668166,0.134216048515014,0.199629470247891,0.672325826183631,0.501376291774014,0.763847537230527
"TCEB2",412.290372851723,0.209713783480662,0.161741071896843,1.29660191453669,0.194768193385216,0.50919887702648
"TCEB3",331.517944617303,-0.119053725385989,0.059166287681878,-2.01218852915212,0.0442000672166534,0.258255303220902
"TCEB3-AS1",20.9033947023622,0.0583556909939936,0.13598231841827,0.429141756610566,0.667820065913819,0.863121445089682
"TCERG1",608.042281408255,2.58175675222765e-05,0.119866367308176,0.000215386251390264,0.999828146636735,0.999828146636735
"TCF12",637.1359984077,-0.1164721403788,0.0517138381035724,-2.25224320317378,0.0243069072032966,0.199293101401907
"TCF19",43.6514301102585,-0.0170320229344475,0.104759870658098,-0.162581557493847,0.870847908762481,0.951494002709992
"TCF20",1310.33538665615,-0.0791611710719504,0.0641366407195044,-1.2342581429881,0.217106727745933,0.533703081774548
"TCF25",470.200069838765,0.0782630726272448,0.0987175983119516,0.792797575766889,0.427895769154953,0.714372815624444
"TCF3",775.727953598832,0.338301806737696,0.162864690555663,2.07719552705669,0.0377835165443198,0.240266505576987
"TCF3P1",16.7598742379035,0.73156831897488,0.271285666460872,2.69667147740884,0.00700363277326239,0.123995202838085
"TCF4",489.477264238685,-0.108253925650852,0.107094764121029,-1.01082369935951,0.312100818026147,0.622615578817831
