"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KIAA1731NL",91.5462498755644,0.620340298637901,0.210725971194043,2.94382460369193,0.00324183665226529,0.0896197878908708
"KIDINS220",2063.52919778462,0.28065058758521,0.0909119273919812,3.08706014311126,0.00202146692682973,0.0731746173410802
"KIF1B",685.167032101805,0.453149648093128,0.12796322286918,3.54124910214549,0.000398237406668073,0.0362621844783068
"KIF3C",135.540334118091,0.436082379963034,0.150924528760115,2.88940693435035,0.00385969236944908,0.0964377166991768
"KIR2DL1",31.1381628347931,-0.679200173354704,0.228149421473095,-2.97699713183275,0.00291086733262128,0.0868589044438429
"KLHL2",251.503266170242,0.605138613605255,0.160151313313421,3.77854293596071,0.00015774865668842,0.0234170589949659
"KLK1",7.68099875827925,-1.02989283383179,0.290060125930322,-3.55061844687741,0.000384327152845478,0.0356197097335314
"KPNA1",1065.4434390449,0.303086768166999,0.10441754633566,2.90264212101572,0.00370029221299232,0.0945957481078283
"KREMEN1",171.76529708483,0.8321755352011,0.223404992847747,3.72496390789368,0.000195343168507886,0.0269933098402024
"LAMTOR1",379.41424180903,0.286188851787027,0.0916442311119568,3.12282451731637,0.00179124512778554,0.0686553800973675
"LATS1",1118.08509161783,-0.151958532779792,0.0490658585815573,-3.09703197238883,0.00195468790219814,0.0715775437762416
"LCN2",268.259167876647,0.72202282726196,0.194092303037548,3.71999721762424,0.000199224972715244,0.0270716087924214
"LGALSL",1239.77505404228,0.480070208786142,0.164709146235336,2.91465422387789,0.00356082822809361,0.0931595774941254
"LINC00152",244.734968248661,0.391566578290983,0.115767210212404,3.38236170304663,0.000718654526872303,0.0468451373328385
"LINC00534",13.8050140443233,0.831608697871728,0.261371274239356,3.18171421206052,0.00146406208999903,0.062020759759791
"LINC00671",4.11543501615494,2.19727615397204,0.502451091680835,4.37311449880934,1.22486440824841e-05,0.00569400783466004
"LINC00694",39.2318451462823,1.22659416240078,0.268763425143105,4.56384331963203,5.0225568240467e-06,0.00395043195395307
"LINC00937",40.3141397639376,0.881577817027643,0.227895867195315,3.86833613034369,0.000109580540917773,0.0180721573581727
"LINC01001",463.907592141998,0.584233168548691,0.198033535264195,2.95017289758157,0.00317596144781369,0.0887711376196659
"LINC01127",53.1420508303882,1.08718238964795,0.325570686923756,3.33931288446296,0.000839859101371701,0.0496191004205053
"LINC01270",58.7215547951325,1.14557794639088,0.34550177412657,3.31569338330289,0.000914160678434731,0.0520924141437081
"LINC01347",67.4996174566162,0.646268509767306,0.197793640185419,3.26738771358608,0.00108544915352252,0.0560656704589922
"LIPH",48.4360365111854,0.719625257527374,0.196504737639153,3.66212675670366,0.000250130033462037,0.0305504855461326
"LOXHD1",42.5796104797404,0.731311668309031,0.218023142274,3.35428459878795,0.000795704771292223,0.0491472894576123
"LOXL3",61.6754419758,0.476746521284916,0.153835360635817,3.09906980628169,0.00194129274572888,0.0715775437762416
"LRG1",283.354791990832,0.980489009912871,0.276033073953329,3.55207075684941,0.000382212065564574,0.0356197097335314
"LRP10",3399.10923670324,0.498994941086894,0.149146895682956,3.34566092577358,0.000820867099034183,0.0496191004205053
